id,created_date,updated_date,name,industry,size,location,description,website,slogan,company_type,country,addresses,working_days,overtime_policy,vector_context,benefits
535,2026-08-05 12:39:07.004460,2026-08-05 12:39:07.004523,CÔNG TY CỔ PHẦN GEMADEPT (GEMADEPT CORPORATION),IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: CÔNG TY CỔ PHẦN GEMADEPT (GEMADEPT CORPORATION). Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
536,2026-08-05 12:40:39.148554,2026-08-05 12:40:39.148816,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BẢO VIỆT,IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BẢO VIỆT. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
16,2026-08-05 07:45:10.749746,2026-08-05 07:55:23.610756,LG CNS Việt Nam,IT Services and IT Consulting,501-1000 employees,Quận Nam Từ Liêm,"About the parent company, LG CNS - A member of LG Group, the No. 1 IT company in the Korean market - As Digital Transformation (DX) Specialist and Digital Business Innovator, we devote our DX skills to succeed with our customers and clients. - LG CNS leads client DX excellence in cloud, AI/Big data, smart factory, smart logistics, smart city, blockchain, and other DX technologies. About LG CNS Vietnam - Officially opening Vietnam Build Center office in January 2024 on the 15th floor of Keangnam Landmark 72 building, Pham Hung, Hanoi - A company with 100% capital from Korea - Current having 340 members and planning to grow rapidly to become the top large-scale IT company in Vietnam in the next 3 years. - The company has been implementing many large projects for customers Like LG group 's member, the Korean government, the Indonesian government,... - LG CNS Vietnam always uses the most modern technologies and solutions for digital transformation Learn more about us at: https://careersv.lgcnsvn.com/",https://careers.lgcnsvn.com/,TOP 1 IT COMPANY IN KOREA,CONSULTING,VIETNAM,"['Tầng 15, tòa Keangnam Landmark 72, Mễ Trì, Quận Nam Từ Liêm, Hà Nội']",Monday - Friday,No OT,Company Name: LG CNS Việt Nam. Type: Consulting. Industry: IT Services and IT Consulting. Size: 501-1000 employees. Country: Vietnam. Location: Quận Nam Từ Liêm. Working Days: Monday - Friday. Overtime Policy: No OT. Description: LG CNS Việt Nam is an active technology employer..,"['Salary and bonus based on ability', 'Young and fun working environment', 'Opportunities to study and work abroad.']"
3,2026-08-05 07:43:13.495134,2026-08-05 07:57:58.060094,SHINHAN DS,Banking,51-150 employees,Thành phố Thủ Đức,"Shinhan DS, a company that allows developer to realize their own dream by lavishing on provide work environment for development and stable employment. Shinhan DS is responsible for the ICT related business for the Shinhan Financial Group. Founded in 1991, Shinhan DS provided a systematic IT service including System Management(SM), System Integration(SI), IT consulting and e-biz within the financial group, such as the bank, card and securities, accelerated the Digital Transformation to maximize customer satisfaction and achieve continuous development through the trust and support of customers. Based on its experience and capability through the best IT service, Shinhan DS is concentrating on the Southeast Asia market, the core of the global network. Its local subsidiary 'Shinhan DS Vietnam' was founded in May 2018, promising a new leap to grow as a global ICT corporation.",https://shinhands.com.vn/en,Shinhan DS Vietnam,CONSULTING,SOUTH_KOREA,"['11th Floor, The Mett Tower, Tran Bach Dang Street, Thành phố Thủ Đức, Hồ Chí Minh']",Monday - Friday,Extra salary for OT,Company Name: SHINHAN DS. Type: Consulting. Industry: Banking. Size: 51-150 employees. Country: South Korea. Location: Thành phố Thủ Đức. Working Days: Monday - Friday. Overtime Policy: Extra salary for OT. Description: SHINHAN DS is an active technology employer..,"['Work environment that focus solely on development', 'Training opportunities with experts', '13th-14th month salary & Incentive Programs']"
5,2026-08-05 07:43:33.684590,2026-08-05 07:46:30.725572,Vinsprite Tech,Game,1-50 employees,"55 Hồ Hảo Hớn, phường Cầu Ông Lãnh, Cau Ong Lanh, Ho Chi Minh","VinSprite Tech: A Vietnam-based development entity focused on API game development, specializing in Mini Games and Scratch Game mechanics. Company Positioning: We are a game development team that blends creativity, compliance, and efficiency, delivering high-quality, stable, scalable, and compliant games to global clients.",,Company Slogan: Inspired to Win,PRODUCT,VIETNAM,"['144 Lê Lai, phường Bến Thành, Quận 1, Hồ Chí Minh']",Monday - Friday,No OT,"Company Name: Vinsprite Tech. Slogan: Company Slogan: Inspired to Win. Type: Product. Industry: Game. Size: 1-50 employees. Country: Vietnam. Location: 55 Hồ Hảo Hớn, phường Cầu Ông Lãnh, Cau Ong Lanh, Ho Chi Minh. Working Days: Monday - Friday. Overtime Policy: No OT. Description: VinSprite Tech: A Vietnam-based development entity focused on API game development, specializing in Mini Games and Scratch Game mechanics. Company Positioning: We are a game development team that blends creativity, compliance, and efficiency, delivering high-quality, stable, scalable, and compliant games to global clients..","['Valuing our people with competitive compensation', 'Chance to grow up in your career path', 'Yearly Performance Bonus (2 Times/Year)', 'Allowance: 80k/day', 'Team building', 'Performance bonus', 'Holiday and Tet gifts', 'Working time: 9AM - 6.00PM with 1 flexible hour, 90-minute break between sessions, Monday to Friday', '14 months’ salary means a bonus for half a year’s work equivalent to one month’s salary, and it is also granted based on performance evaluation results.']"
162,2026-08-05 08:47:57.908429,2026-08-05 08:49:49.967943,Medigo,Healthcare,51-150 employees,"451/24/4 Tô Hiến Thành, P.14, Dien Hong, Ho Chi Minh","Medigo is a leading healthcare platform in Vietnam, pioneering the connection between users and essential medical services 24/7. With the mission “Making healthcare easy – accessible – and delivered with care,” Medigo provides a comprehensive experience: from medicine ordering and online doctor consultations to doorstep delivery within 20 minutes. To date, Medigo has served millions of users nationwide through a network of hundreds of partner pharmacies, alongside our own 24/7 pharmacy chain. We continuously innovate and expand into new areas such as intimate health, preventive care, and other healthcare services — both online and offline. At Medigo, we cultivate a disciplined yet humane environment — efficient, but always grounded in kindness. Our culture is built around five core values: Discipline – Speed – Effectiveness – Unity – Kindness We value proactiveness, accountability, and the drive to create meaningful impact for the community. Medigo is a place where your voice is heard, your growth is supported, and you work alongside a passionate, energetic team at the intersection of healthcare and technology. Why choose Medigo? A meaningful mission in the healthcare industry A practical, high-impact product experiencing strong growth A professional, young, and disciplined team Clear performance-based compensation and reward policies A creative environment that encourages constructive debate and ownership Do you want to help Medigo build a convenient and compassionate healthcare ecosystem for millions of Vietnamese people? Join us today.",https://www.medigoapp.com,Nurturing aspiration - Succeeding together,PRODUCT,VIETNAM,"['451/24/4 Tô Hiến Thành, P.14, Quận 10, Hồ Chí Minh']",Monday - Saturday,Extra days off for OT,"Company Name: Medigo. Slogan: Nurturing aspiration - Succeeding together. Type: Product. Industry: Healthcare. Size: 51-150 employees. Country: Vietnam. Location: 451/24/4 Tô Hiến Thành, P.14, Dien Hong, Ho Chi Minh. Working Days: Monday - Saturday. Overtime Policy: Extra days off for OT. Description: Medigo is a leading healthcare platform in Vietnam, pioneering the connection between users and essential medical services 24/7. With the mission “Making healthcare easy – accessible – and delivered with care,” Medigo provides a comprehensive experience: from medicine ordering and online doctor consultations to doorstep delivery within 20 minutes. To date, Medigo has served millions of users nationwide through a network of hundreds of partner pharmacies, alongside our own 24/7 pharmacy chain. We continuously innovate and expand into new areas such as intimate health, preventive care, and other healthcare services — both online and offline. At Medigo, we cultivate a disciplined yet humane environment — efficient, but always grounded in kindness. Our culture is built around five core values: Discipline – Speed – Effectiveness – Unity – Kindness We value proactiveness, accountability, and the drive to create meaningful impact for the community. Medigo is a place where your voice is heard, your growth is supported, and you work alongside a passionate, energetic team at the intersection of healthcare and technology. Why choose Medigo? A meaningful mission in the healthcare industry A practical, high-impact product experiencing strong growth A professional, young, and disciplined team Clear performance-based compensation and reward policies A creative environment that encourages constructive debate and ownership Do you want to help Medigo build a convenient and compassionate healthcare ecosystem for millions of Vietnamese people? Join us today..","['13th Salary', 'Fun and friendly working enviroment', 'Quarterly Performance Bonuses', 'One of the pioneers in the MEDICAL field', 'Bring to you ATTRACTIVE salary and benefit', 'Tet Bonus equals 01 monthly salary', 'Quarterly Performance Bonuses.', 'Free companies clubs to participate in as Badminton, Pickle Ball etc.', 'Free book corner with new books being purchased every month', 'Free purchase for healthcare, cosmetic, medical products from Medigo App for all members.', 'Free snack, coffee, tea available.', 'Enjoy a variety of corporate events, from sports competitions, monthly birthday parties, quarterly team building to New Year party, company trip etc.', 'Flat, open and fast-paced environment where every ideas are welcomed.', 'Fully equipped working devices and tools (or equipment depreciation allowance policy)']"
537,2026-08-05 12:41:20.813735,2026-08-05 12:41:20.813772,Molex Vietnam,IT Services,50-150 employees,Vietnam,,,,PRODUCT,VIETNAM,['Vietnam'],,,Company Name: Molex Vietnam. Type: Product. Industry: IT Services. Size: 50-150 employees. Country: Vietnam. Location: Vietnam.,[]
11,2026-08-05 07:44:25.652663,2026-08-05 08:10:12.613629,Persol Career Tech Studio Vietnam,Software Products and Web Services,51-150 employees,Quận 3,"OFFSHORE OUTSOURCING COMPANY? WE ARE LITTLE DIFFERENT. Our Studio was established in August 2022 to became of creative development professionals that the whole world can be proud of. We were founded from the Japanese parent company but operates independently here in Ho Chi Minh City. We co-develop products together with the Japan team but we are not offshore team just to do what we are told to do. Not an outsourcing company with micro management. We suggest, manage, lead and control the project because it’s our product. We are here to demonstrate values to the world. We are a team that creates a fulfilling “new way of working” where the hopes of people and the expectations of society fit perfectly, as if “the way of working” and “the way of life” are merged. Our studio is primarily responsible for the development of new services for Persol Career, our parent company in Japan, PERSOL Group - one of the largest companies in the Asia human resources industry, and the maintenance of the database systems that form the core of those services. Our goal is to help each individual in the world to correctly know, choose, and act on their own opportunities and potential. Since establishment, we has been growing every year and is planning to continue expanding in the future.",https://persol-career-techstudio.com.vn/,GIVE PEOPLE THE POWER TO OWN THEIR WORK- LIFE,PRODUCT,JAPAN,"['4th Floor An Phu Plaza, Xuan Hoa Ward, Quận 3, Hồ Chí Minh']",Monday - Friday,No OT,Company Name: Persol Career Tech Studio Vietnam. Type: Product. Industry: Software Products and Web Services. Size: 51-150 employees. Country: Japan. Location: Quận 3. Working Days: Monday - Friday. Overtime Policy: No OT. Description: Persol Career Tech Studio Vietnam is an active technology employer..,"['Flexible working time (Hybrid)', 'Competitive salary, bonus, expenses and allowances', 'Chance to upgrade current position', 'Salary Review Twice a Year', '13th Salary', 'Flexible Working Time', 'Hybrid Working (WFH 2 times/week)', '15th Annual Leave', 'Full-paid Social Insurance', 'Travel Allowance', 'Premium Health Care (PTI Insurance)', 'Annual Health Check', 'Full Device Provide', 'Team building budget', 'Multi-cloud development', 'Product-oriented career path for engineers', 'Learning course for member to improve skills (Udemy)', 'Happy Hour, Company Trip, Year End Party and Events', 'Marriage / Baby Gift', 'Funeral Expenses', 'Referral Bonus']"
517,2026-08-05 12:30:23.203987,2026-08-05 12:41:40.512886,Công Ty TNHH Chứng Khoán Jb Việt Nam,Chứng khoán,50-150 employees,"23rd Floor, East Tower | 54 Lieu Giai Street | Cong Vi Ward | Ba Dinh District| Hanoi| Vietnam","JB Financial Group (JBFG) is one of the leading retail financial groups in South Korea with five affiliates presenting across regions with total assets exceeding US$ 41 billion. Through its affiliates, JBFG provides top-quality diverse financial solutions to customers. After the successful establishment of Phnom Penh Commercial Bank in Cambodia and achieving a remarkable growth in asset size, JBFG is fatherly expanding its footprints to Vietnam by launching JB Securities Vietnam (JBSV) Company Limited in April 2020, focusing on investment banking business. With an aim to become one of the best financial advisors in Vietnam, we are looking for talented IB professionals specialized in project finance (real estate, development and infrastructure), bond/mezzanine/equity issuance and M&A, respectively. We plan to grow beyond Vietnam: candidates with English fluency and in-depth knowledge in finance are preferred.",,,PRODUCT,VIETNAM,"['23rd Floor, East Tower | 54 Lieu Giai Street | Cong Vi Ward | Ba Dinh District| Hanoi| Vietnam']",,,"Company Name: Công Ty TNHH Chứng Khoán Jb Việt Nam. Type: Product. Industry: Chứng khoán. Size: 50-150 employees. Country: Vietnam. Location: 23rd Floor, East Tower | 54 Lieu Giai Street | Cong Vi Ward | Ba Dinh District| Hanoi| Vietnam. Description: JB Financial Group (JBFG) is one of the leading retail financial groups in South Korea with five affiliates presenting across regions with total assets exceeding US$ 41 billion. Through its affiliates, JBFG provides top-quality diverse financial solutions to customers. After the successful establishment of Phnom Penh Commercial Bank in Cambodia and achieving a remarkable growth in asset size, JBFG is fatherly expanding its footprints to Vietnam by launching JB Securities Vietnam (JBSV) Company Limited in April 2020, focusing on investment banking business. With an aim to become one of the best financial advisors in Vietnam, we are looking for talented IB professionals specialized in project finance (real estate, development and infrastructure), bond/mezzanine/equity issuance and M&A, respectively. We plan to grow beyond Vietnam: candidates with English fluency and in-depth knowledge in finance are preferred..",['Khác: Negotiable']
14,2026-08-05 07:44:53.369755,2026-08-05 07:48:01.816274,iMap,Software Development Outsourcing,1-50 employees,"Trung Hòa, Ha Noi","iMap là một công ty hoạt động trong ngành công nghệ thông tin, chuyên xây dựng cơ sở dữ liệu bản đồ số và các phần mềm, giải pháp dựa trên hệ thống thông tin địa lý (GIS - Geographic Information System) nhằm tạo ra nền tảng, công cụ giúp người sử dụng xem, đọc, hiểu, đặt câu hỏi và hiển thị nhiều loại dữ liệu tham chiếu qua bản đồ. GIS được ứng dụng trong giao thông, quy hoạch, quản lý tài nguyên và môi trường, quản lý đô thị, phòng chống và giảm nhẹ thiên tai, thông tin du lịch….là các ngành quan trọng trong chiến lược phát triển kinh tế xã hội. iMap sẽ tập trung xây dựng cơ sở dữ liệu bản đồ số chuyên đề giao thông làm nền tảng nhằm phục vụ thị trường khách hàng cá nhân, doanh nghiệp và các cơ quan quản lý nhà nước.",http://imap.com.vn/,Công nghệ bản đồ số iMAP,PRODUCT,VIETNAM,"['Trung Hòa, Quận Cầu Giấy, Hà Nội']",Monday - Friday,No OT,"Company Name: iMap. Slogan: Công nghệ bản đồ số iMAP. Type: Product. Industry: Software Development Outsourcing. Size: 1-50 employees. Country: Vietnam. Location: Trung Hòa, Ha Noi. Description: iMap là một công ty hoạt động trong ngành công nghệ thông tin, chuyên xây dựng cơ sở dữ liệu bản đồ số và các phần mềm, giải pháp dựa trên hệ thống thông tin địa lý (GIS - Geographic Information System) nhằm tạo ra nền tảng, công cụ giúp người sử dụng xem, đọc, hiểu, đặt câu hỏi và hiển thị nhiều loại dữ liệu tham chiếu qua bản đồ. GIS được ứng dụng trong giao thông, quy hoạch, quản lý tài nguyên và môi trường, quản lý đô thị, phòng chống và giảm nhẹ thiên tai, thông tin du lịch….là các ngành quan trọng trong chiến lược phát triển kinh tế xã hội. iMap sẽ tập trung xây dựng cơ sở dữ liệu bản đồ số chuyên đề giao thông làm nền tảng nhằm phục vụ thị trường khách hàng cá nhân, doanh nghiệp và các cơ quan quản lý nhà nước..",[]
15,2026-08-05 07:44:59.002391,2026-08-05 07:48:08.166686,Vulcan Labs,AI Software & Services,51-150 employees,"Vulcan Labs, 11-13-15, Street No. 7, An Khanh Ward, Ho Chi Minh City, An Khanh, Ho Chi Minh","Never settle, think bigger!!! Vulcan Labs is at the forefront of Mobile application development using cutting-edge technologies that deliver radical and distinguished mobile experiences that support better human living. Since 2017, 30+ game and mobile applications were published under our name with several hundred thousand Daily Active Users and over 10 million downloads combined. Explore our products on iOS App Store and Android such as Camera Translator: ChatSmith, Translate+, Face Story - AI Photo Editor, TV Cast & Screen Mirroring, and more than 30 others. We welcome people from all backgrounds to join us. If tackling challenges in a fast-changing industry does not scare you, apply to be part of the team today!",https://vulcanlabs.co/,Vulcan Labs,PRODUCT,VIETNAM,"['Vulcan Labs, 11-13-15, Street No. 7, An Khanh Ward, Ho Chi Minh City, Thành phố Thủ Đức, Hồ Chí Minh']",Monday - Friday,No OT,"Company Name: Vulcan Labs. Slogan: Vulcan Labs. Type: Product. Industry: AI Software & Services. Size: 51-150 employees. Country: Vietnam. Location: Vulcan Labs, 11-13-15, Street No. 7, An Khanh Ward, Ho Chi Minh City, An Khanh, Ho Chi Minh. Working Days: Monday - Friday. Overtime Policy: No OT. Description: Never settle, think bigger!!! Vulcan Labs is at the forefront of Mobile application development using cutting-edge technologies that deliver radical and distinguished mobile experiences that support better human living. Since 2017, 30+ game and mobile applications were published under our name with several hundred thousand Daily Active Users and over 10 million downloads combined. Explore our products on iOS App Store and Android such as Camera Translator: ChatSmith, Translate+, Face Story - AI Photo Editor, TV Cast & Screen Mirroring, and more than 30 others. We welcome people from all backgrounds to join us. If tackling challenges in a fast-changing industry does not scare you, apply to be part of the team today!.","['KPI bonus', 'Premium health insurance', 'New office', 'Grow Yourself: Work with young, talented teammates on global apps across a diverse portfolio and varying app sizes (Mainly in AI domain)', 'Attractive Package: 13th-month salary, performance bonus, and biannual performance reviews based on achievements and contributions.', 'Healthy Culture: 12 days of annual leave and 5 days of sick leave, health-care insurance, annual health check, and a dedicated team-bonding budget.', 'Well-equipped Facility: MacBook provided, with an additional monitor available if needed.', 'Diverse Activities: Complimentary coffee, tea, and snacks; company trips; and quarterly happy-hour events.', 'Innovative Environment: Flexible working hours, one remote day per month, seminars and internal sharing sessions, and a culture with no barriers to ideas.']"
17,2026-08-05 07:45:22.159886,2026-08-05 07:48:34.869748,bbv Vietnam,Software Development Outsourcing,51-150 employees,"Anna Building, QTSC, Trung My Tay, Ho Chi Minh","bbv Vietnam is part of bbv Software Services AG, one of Switzerland’s leading software and consulting companies with over 300 experts. From the first vision to the finished software, we thrive on challenges. Our team supports clients with a wide range of services, from app development to innovation workshops. As part of bbv, we foster innovation, value every individual’s passion and expertise, and cultivate a culture of collaboration and appreciation. We focus on AI‑first driven process in engineering and solutions, work in an Agile/Scrum environment, apply solid engineering practices, and foster a collaborative culture where knowledge sharing, continuous learning, and individual growth are central to everyday work.",https://bbv.vn/,"bbv Vietnam stands for top quality in consulting, first class software engineering",OUTSOURCING,VIETNAM,"['Anna Building, QTSC, Quận 12, Hồ Chí Minh']",Monday - Friday,No OT,"Company Name: bbv Vietnam. Slogan: bbv Vietnam stands for top quality in consulting, first class software engineering. Type: Outsourcing. Industry: Software Development Outsourcing. Size: 51-150 employees. Country: Vietnam. Location: Anna Building, QTSC, Trung My Tay, Ho Chi Minh. Working Days: Monday - Friday. Overtime Policy: No OT. Description: bbv Vietnam is part of bbv Software Services AG, one of Switzerland’s leading software and consulting companies with over 300 experts. From the first vision to the finished software, we thrive on challenges. Our team supports clients with a wide range of services, from app development to innovation workshops. As part of bbv, we foster innovation, value every individual’s passion and expertise, and cultivate a culture of collaboration and appreciation. We focus on AI‑first driven process in engineering and solutions, work in an Agile/Scrum environment, apply solid engineering practices, and foster a collaborative culture where knowledge sharing, continuous learning, and individual growth are central to everyday work..","['Full insurance coverage based on NET salary.', '13th-month salary (paid semi-annually).', '50% annual loyalty bonus (from the 2nd year).', 'Competitive salary with full insurance coverage (medical, social, unemployment) based on net salary.', '13th-month salary (paid semi-annually, with partial payment made mid-year rather than waiting until year-end).', 'Performance review twice a year with bonus opportunities.', 'Annual loyalty bonus (50% of monthly net salary from the 2nd year).', 'Premium health insurance and annual health check-up.', '14 days of leave, plus additional leave based on tenure.', 'Daily perks: lunch allowance, free snacks/coffee, and sports activities.', 'Learning & development support: training programs and certification sponsorship.', 'English-speaking environment with tuition support.', 'Team activities and events: company trips, team building, and holiday celebrations.', 'Opportunity to work with international teams and join internal tech communities.']"
